,min,x,y,xG,team,player,result,situation,season,date,match_id,player_assisted,lastAction
30,89,0.705,0.669000015258789,0.0165560953319072,Bayern Munich,Alphonso Davies,MissedShots,OpenPlay,2021,2022-04-17 13:30:00,17777,Gabriel Vidovic,Pass
0,20,0.8830000305175781,0.3259999847412109,0.0556794069707393,Arminia Bielefeld,Alessandro Schöpf,SavedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Patrick Wimmer,Pass
1,20,0.93,0.425,0.1301204860210418,Arminia Bielefeld,Alessandro Schöpf,MissedShots,OpenPlay,2021,2021-12-14 19:30:00,17651,,Rebound
2,22,0.855999984741211,0.415,0.0748269334435463,Arminia Bielefeld,Patrick Wimmer,BlockedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,,BallRecovery
3,22,0.8769999694824219,0.5720000076293945,0.012858741916716,Arminia Bielefeld,Amos Pieper,MissedShots,FromCorner,2021,2021-12-14 19:30:00,17651,Patrick Wimmer,Aerial
4,24,0.7469999694824219,0.3160000038146973,0.0203460380434989,Arminia Bielefeld,Patrick Wimmer,BlockedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Cédric Brunner,Pass
5,43,0.7390000152587891,0.41,0.0184221677482128,Arminia Bielefeld,Cédric Brunner,MissedShots,OpenPlay,2021,2021-12-14 19:30:00,17651,Janni Serra,TakeOn
6,45,0.7919999694824219,0.3659999847412109,0.030036212876439,Arminia Bielefeld,Patrick Wimmer,SavedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Alessandro Schöpf,Pass
7,50,0.919000015258789,0.500999984741211,0.0654670000076294,Arminia Bielefeld,Masaya Okugawa,Goal,OpenPlay,2021,2021-12-14 19:30:00,17651,Patrick Wimmer,Aerial
8,54,0.840999984741211,0.8019999694824219,0.0205639451742172,Arminia Bielefeld,Patrick Wimmer,BlockedShot,FromCorner,2021,2021-12-14 19:30:00,17651,Alessandro Schöpf,TakeOn
9,55,0.855999984741211,0.4370000076293945,0.0968755111098289,Arminia Bielefeld,Janni Serra,BlockedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Masaya Okugawa,BallTouch
10,67,0.755,0.474000015258789,0.0320212170481681,Arminia Bielefeld,Fabian Klos,BlockedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Patrick Wimmer,Pass
11,68,0.8590000152587891,0.6580000305175782,0.0204532742500305,Arminia Bielefeld,Patrick Wimmer,Goal,FromCorner,2021,2021-12-14 19:30:00,17651,,Aerial
12,70,0.938000030517578,0.2310000038146972,0.0723593607544899,Arminia Bielefeld,Bryan Lasme,MissedShots,OpenPlay,2021,2021-12-14 19:30:00,17651,Fabian Klos,Chipped
13,33,0.8819999694824219,0.4629999923706054,0.0201720260083675,Bochum,Sebastian Polter,BlockedShot,SetPiece,2021,2021-12-14 19:30:00,17651,Milos Pantovic,Aerial
14,36,0.8719999694824219,0.39,0.4959433376789093,Bochum,Gerrit Holtmann,SavedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,Christopher Antwi-Adjei,Throughball
15,47,0.9109999847412108,0.4459999847412109,0.0921486839652061,Bochum,Christopher Antwi-Adjei,MissedShots,OpenPlay,2021,2021-12-14 19:30:00,17651,,None
16,69,0.8969999694824219,0.4079999923706054,0.0691391378641128,Bochum,Herbert Bockhorn,SavedShot,OpenPlay,2021,2021-12-14 19:30:00,17651,,None
17,93,0.7519999694824219,0.4759999847412109,0.0706088170409202,Bochum,Konstantinos Stafylidis,SavedShot,DirectFreekick,2021,2021-12-14 19:30:00,17651,,Standard
0,1,0.8959999847412109,0.4670000076293945,0.0190386530011892,Bochum,Sebastian Polter,SavedShot,FromCorner,2021,2022-05-06 18:30:00,17805,Milos Pantovic,Aerial
1,1,0.8290000152587891,0.3340000152587891,0.0384109988808631,Bochum,Takuma Asano,MissedShots,FromCorner,2021,2022-05-06 18:30:00,17805,,TakeOn
2,2,0.96,0.524000015258789,0.5698612928390503,Bochum,Gerrit Holtmann,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Milos Pantovic,Chipped
3,7,0.8030000305175782,0.515,0.048547189682722,Bochum,Gerrit Holtmann,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Takuma Asano,Pass
4,12,0.9030000305175782,0.4209999847412109,0.394149512052536,Bochum,Milos Pantovic,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Takuma Asano,Pass
5,14,0.865,0.5220000076293946,0.2797713875770569,Bochum,Milos Pantovic,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Maxim Leitsch,Cross
6,15,0.8380000305175781,0.3840000152587891,0.0192497596144676,Bochum,Takuma Asano,MissedShots,SetPiece,2021,2022-05-06 18:30:00,17805,,Aerial
7,20,0.983000030517578,0.5529999923706055,0.5984318852424622,Bochum,Sebastian Polter,Goal,OpenPlay,2021,2022-05-06 18:30:00,17805,Milos Pantovic,Chipped
8,23,0.7819999694824219,0.4509999847412109,0.050806637853384,Bochum,Takuma Asano,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,BallRecovery
9,23,0.86,0.4479999923706054,0.0132640115916728,Bochum,Anthony Losilla,MissedShots,FromCorner,2021,2022-05-06 18:30:00,17805,Milos Pantovic,Aerial
10,54,0.8809999847412109,0.31,0.0426255352795124,Bochum,Sebastian Polter,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Cristian Gamboa,Pass
11,57,0.79,0.2989999961853027,0.0237262155860662,Bochum,Gerrit Holtmann,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Elvis Rexhbecaj,Pass
12,63,0.710999984741211,0.4909999847412109,0.0451636798679828,Bochum,Erhan Masovic,BlockedShot,DirectFreekick,2021,2022-05-06 18:30:00,17805,,Standard
13,68,0.745999984741211,0.335,0.0124775990843772,Bochum,Gerrit Holtmann,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,None
14,85,0.9059999847412108,0.3879999923706054,0.1045631766319274,Bochum,Eduard Löwen,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Jürgen Locadia,Pass
15,85,0.9290000152587892,0.5570000076293945,0.0594014041125774,Bochum,Danny Blum,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Simon Zoller,Aerial
16,88,0.92,0.48,0.3694488704204559,Bochum,Simon Zoller,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Danny Blum,Cross
17,5,0.86,0.6630000305175782,0.0540777444839477,Arminia Bielefeld,Masaya Okugawa,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Guilherme Ramos,Chipped
18,6,0.7419999694824219,0.4759999847412109,0.0203168652951717,Arminia Bielefeld,Alessandro Schöpf,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,BallRecovery
19,8,0.755,0.419000015258789,0.0232291612774133,Arminia Bielefeld,Masaya Okugawa,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Florian Krüger,Pass
20,16,0.919000015258789,0.3670000076293945,0.0838189795613288,Arminia Bielefeld,Gonzalo Castro,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Masaya Okugawa,BallTouch
21,18,0.8069999694824219,0.539000015258789,0.0473623313009738,Arminia Bielefeld,Gonzalo Castro,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,None
22,23,0.865999984741211,0.625999984741211,0.1002036556601524,Arminia Bielefeld,Florian Krüger,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Gonzalo Castro,Chipped
23,32,0.759000015258789,0.715,0.0179956275969743,Arminia Bielefeld,Masaya Okugawa,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Manuel Prietl,Pass
24,34,0.9309999847412108,0.5609999847412109,0.2943146228790283,Arminia Bielefeld,Joakim Nilsson,Goal,SetPiece,2021,2022-05-06 18:30:00,17805,Gonzalo Castro,Cross
25,42,0.7530000305175781,0.5309999847412109,0.0200190898030996,Arminia Bielefeld,Patrick Wimmer,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,None
26,66,0.6859999847412109,0.500999984741211,0.013932341709733,Arminia Bielefeld,Joakim Nilsson,SavedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,TakeOn
27,77,0.8180000305175781,0.5070000076293946,0.0538455843925476,Arminia Bielefeld,Janni Serra,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,,None
28,79,0.8830000305175781,0.46,0.0318255275487899,Arminia Bielefeld,Janni Serra,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Alessandro Schöpf,Aerial
29,82,0.8190000152587891,0.3629999923706055,0.0443519167602062,Arminia Bielefeld,Burak Ince,MissedShots,OpenPlay,2021,2022-05-06 18:30:00,17805,Sebastian Vasiliadis,Pass
30,88,0.0640000009536743,0.4920000076293945,0.0,Arminia Bielefeld,George Bello,OwnGoal,OpenPlay,2021,2022-05-06 18:30:00,17805,,Save
31,90,0.84,0.3120000076293945,0.0400093235075473,Arminia Bielefeld,Nathan de Medina,BlockedShot,OpenPlay,2021,2022-05-06 18:30:00,17805,Burak Ince,Pass
0,9,0.8769999694824219,0.4579999923706054,0.0789611563086509,Arminia Bielefeld,Robin Hack,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Edimilson Fernandes,Cross
1,13,0.735999984741211,0.5320000076293945,0.0178120471537113,Arminia Bielefeld,Robin Hack,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Edimilson Fernandes,Pass
2,13,0.7759999847412109,0.5120000076293946,0.0352816097438335,Arminia Bielefeld,Fabian Kunze,BlockedShot,FromCorner,2021,2021-10-23 13:30:00,17590,,Rebound
3,17,0.865,0.3609999847412109,0.0661870017647743,Arminia Bielefeld,Janni Serra,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,,BallRecovery
4,25,0.785,0.3729999923706055,0.0303703751415014,Arminia Bielefeld,Cédric Brunner,MissedShots,OpenPlay,2021,2021-10-23 13:30:00,17590,,BallRecovery
5,48,0.7780000305175782,0.7390000152587891,0.0110516725108027,Arminia Bielefeld,Fabian Klos,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Alessandro Schöpf,Chipped
6,54,0.955,0.4429999923706054,0.1232341676950454,Arminia Bielefeld,Guilherme Ramos,SavedShot,FromCorner,2021,2021-10-23 13:30:00,17590,Alessandro Schöpf,Cross
7,59,0.7880000305175782,0.2970000076293945,0.0210979580879211,Arminia Bielefeld,Alessandro Schöpf,BlockedShot,FromCorner,2021,2021-10-23 13:30:00,17590,Edimilson Fernandes,Pass
8,59,0.799000015258789,0.354000015258789,0.0294365361332893,Arminia Bielefeld,Robin Hack,BlockedShot,FromCorner,2021,2021-10-23 13:30:00,17590,Edimilson Fernandes,Pass
9,67,0.921999969482422,0.3220000076293945,0.0476105585694313,Arminia Bielefeld,Patrick Wimmer,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,,None
10,68,0.789000015258789,0.625999984741211,0.0153718888759613,Arminia Bielefeld,Robin Hack,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,,Rebound
11,68,0.8230000305175781,0.6,0.0204162243753671,Arminia Bielefeld,Jacob Laursen,SavedShot,FromCorner,2021,2021-10-23 13:30:00,17590,Fabian Klos,HeadPass
12,78,0.7769999694824219,0.3629999923706055,0.0187832750380039,Arminia Bielefeld,Florian Krüger,BlockedShot,FromCorner,2021,2021-10-23 13:30:00,17590,,None
13,78,0.8040000152587891,0.325,0.0207046400755643,Arminia Bielefeld,Patrick Wimmer,MissedShots,FromCorner,2021,2021-10-23 13:30:00,17590,,None
14,79,0.8719999694824219,0.51,0.109731025993824,Arminia Bielefeld,Alessandro Schöpf,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Manuel Prietl,Pass
15,86,0.885,0.5,0.757696270942688,Arminia Bielefeld,Fabian Klos,Goal,Penalty,2021,2021-10-23 13:30:00,17590,,Standard
16,6,0.710999984741211,0.479000015258789,0.0155335487797856,Borussia Dortmund,Donyell Malen,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Marco Reus,Pass
17,7,0.975999984741211,0.5459999847412109,0.5484336018562317,Borussia Dortmund,Donyell Malen,MissedShots,FromCorner,2021,2021-10-23 13:30:00,17590,Thorgan Hazard,Cross
18,10,0.7219999694824218,0.6419999694824219,0.0135066686198115,Borussia Dortmund,Emre Can,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Donyell Malen,Pass
19,11,0.7930000305175782,0.6890000152587891,0.0204881522804498,Borussia Dortmund,Thorgan Hazard,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,,None
20,30,0.885,0.5,0.757696270942688,Borussia Dortmund,Emre Can,Goal,Penalty,2021,2021-10-23 13:30:00,17590,,Standard
21,34,0.9180000305175782,0.2710000038146972,0.1840755045413971,Borussia Dortmund,Marius Wolf,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Marco Reus,Pass
22,34,0.9230000305175782,0.5129999923706055,0.5467419624328613,Borussia Dortmund,Marco Reus,MissedShots,OpenPlay,2021,2021-10-23 13:30:00,17590,,Rebound
23,34,0.970999984741211,0.6569999694824219,0.0805945694446563,Borussia Dortmund,Thorgan Hazard,MissedShots,OpenPlay,2021,2021-10-23 13:30:00,17590,Marco Reus,None
24,43,0.9469999694824218,0.3370000076293945,0.0955034270882606,Borussia Dortmund,Julian Brandt,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Donyell Malen,Pass
25,44,0.8059999847412109,0.499000015258789,0.0356851890683174,Borussia Dortmund,Mats Hummels,Goal,FromCorner,2021,2021-10-23 13:30:00,17590,,None
26,56,0.9209999847412108,0.2720000076293945,0.0660378336906433,Borussia Dortmund,Marco Reus,MissedShots,OpenPlay,2021,2021-10-23 13:30:00,17590,Julian Brandt,Pass
27,60,0.8059999847412109,0.4759999847412109,0.0744637697935104,Borussia Dortmund,Jude Bellingham,SavedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Marco Reus,Pass
28,71,0.845999984741211,0.43,0.1136168241500854,Borussia Dortmund,Marco Reus,BlockedShot,OpenPlay,2021,2021-10-23 13:30:00,17590,Marius Wolf,Pass
29,71,0.9640000152587892,0.605,0.1381923854351043,Borussia Dortmund,Jude Bellingham,Goal,OpenPlay,2021,2021-10-23 13:30:00,17590,Marco Reus,TakeOn
0,7,0.8569999694824219,0.4640000152587891,0.0949188247323036,Borussia Dortmund,Donyell Malen,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Marius Wolf,Pass
1,8,0.850999984741211,0.44,0.0521954670548439,Borussia Dortmund,Donyell Malen,MissedShots,FromCorner,2021,2022-03-13 16:30:00,17749,Thorgan Hazard,Pass
2,20,0.9540000152587892,0.4509999847412109,0.6069982647895813,Borussia Dortmund,Marius Wolf,Goal,SetPiece,2021,2022-03-13 16:30:00,17749,Thorgan Hazard,Pass
3,26,0.745,0.6630000305175782,0.0189497098326683,Borussia Dortmund,Jude Bellingham,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,,None
4,29,0.874000015258789,0.5359999847412109,0.1022989377379417,Borussia Dortmund,Marius Wolf,SavedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,,None
5,30,0.9290000152587892,0.404000015258789,0.109788566827774,Borussia Dortmund,Thorgan Hazard,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,,None
6,35,0.8780000305175781,0.3189999961853027,0.0671740770339965,Borussia Dortmund,Axel Witsel,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Jude Bellingham,Pass
7,39,0.7780000305175782,0.524000015258789,0.0491656996309757,Borussia Dortmund,Donyell Malen,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,,Tackle
8,41,0.825,0.31,0.0406844429671764,Borussia Dortmund,Marius Wolf,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Thorgan Hazard,Pass
9,45,0.9690000152587892,0.3870000076293945,0.1321720629930496,Borussia Dortmund,Thorgan Hazard,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Mahmoud Dahoud,Throughball
10,55,0.8480000305175781,0.6990000152587891,0.0638556033372879,Borussia Dortmund,Jude Bellingham,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Mahmoud Dahoud,Pass
11,58,0.8680000305175781,0.3010000038146972,0.0608164556324481,Borussia Dortmund,Donyell Malen,ShotOnPost,OpenPlay,2021,2022-03-13 16:30:00,17749,Marius Wolf,Pass
12,60,0.8669999694824219,0.3179999923706054,0.1277082711458206,Borussia Dortmund,Marius Wolf,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,,TakeOn
13,60,0.906999969482422,0.4540000152587891,0.1413122117519378,Borussia Dortmund,Thorgan Hazard,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,,Rebound
14,68,0.8130000305175781,0.3629999923706055,0.0557926185429096,Borussia Dortmund,Felix Passlack,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,,BallTouch
15,77,0.931999969482422,0.445,0.1026424616575241,Borussia Dortmund,Jude Bellingham,MissedShots,FromCorner,2021,2022-03-13 16:30:00,17749,Giovanni Reyna,Cross
16,81,0.9209999847412108,0.605,0.1477029025554657,Borussia Dortmund,Giovanni Reyna,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Erling Haaland,Pass
17,84,0.8930000305175781,0.529000015258789,0.0495476461946964,Borussia Dortmund,Giovanni Reyna,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Lennard Maloney,Aerial
18,90,0.909000015258789,0.2739999961853027,0.0640020221471786,Borussia Dortmund,Julian Brandt,SavedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Jude Bellingham,HeadPass
19,13,0.865,0.364000015258789,0.0780063942074775,Arminia Bielefeld,Masaya Okugawa,SavedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Bryan Lasme,Pass
20,14,0.92,0.4309999847412109,0.0798941329121589,Arminia Bielefeld,Bryan Lasme,SavedShot,FromCorner,2021,2022-03-13 16:30:00,17749,Alessandro Schöpf,Cross
21,38,0.8730000305175781,0.5640000152587891,0.0575501471757888,Arminia Bielefeld,Masaya Okugawa,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Cédric Brunner,Cross
22,47,0.8009999847412109,0.6969999694824218,0.0733890309929847,Arminia Bielefeld,Patrick Wimmer,BlockedShot,DirectFreekick,2021,2022-03-13 16:30:00,17749,,Standard
23,49,0.9030000305175782,0.3979999923706054,0.0975067690014839,Arminia Bielefeld,Bryan Lasme,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Masaya Okugawa,Pass
24,55,0.7680000305175781,0.4590000152587891,0.0304136127233505,Arminia Bielefeld,Robin Hack,SavedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,George Bello,Pass
25,61,0.85,0.6120000076293945,0.0395423397421836,Arminia Bielefeld,Amos Pieper,MissedShots,SetPiece,2021,2022-03-13 16:30:00,17749,Sebastian Vasiliadis,Pass
26,63,0.799000015258789,0.3979999923706054,0.029953321442008,Arminia Bielefeld,Alessandro Schöpf,MissedShots,OpenPlay,2021,2022-03-13 16:30:00,17749,Masaya Okugawa,Pass
27,78,0.7530000305175781,0.6409999847412109,0.0195158310234546,Arminia Bielefeld,George Bello,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Sebastian Vasiliadis,Pass
28,80,0.904000015258789,0.5479999923706055,0.117248997092247,Arminia Bielefeld,Masaya Okugawa,BlockedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Bryan Lasme,Pass
29,82,0.8819999694824219,0.49,0.0259520169347524,Arminia Bielefeld,Bryan Lasme,SavedShot,OpenPlay,2021,2022-03-13 16:30:00,17749,Cédric Brunner,Aerial
30,92,0.925,0.4490000152587891,0.0420765094459056,Arminia Bielefeld,Fabian Klos,SavedShot,FromCorner,2021,2022-03-13 16:30:00,17749,Alessandro Schöpf,Aerial
0,10,0.7609999847412109,0.649000015258789,0.022599933668971,Borussia M.Gladbach,Luca Netz,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,Pass
1,16,0.8480000305175781,0.4779999923706055,0.0943074524402618,Borussia M.Gladbach,Lars Stindl,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Luca Netz,Pass
2,20,0.8180000305175781,0.4540000152587891,0.0528387203812599,Borussia M.Gladbach,Alassane Pléa,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,,None
3,23,0.85,0.4540000152587891,0.1052015721797943,Borussia M.Gladbach,Lars Stindl,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,,TakeOn
4,26,0.9230000305175782,0.5479999923706055,0.3609779179096222,Borussia M.Gladbach,Jonas Hofmann,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Joe Scally,Cross
5,31,0.8119999694824219,0.3420000076293945,0.0332889482378959,Borussia M.Gladbach,Joe Scally,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,Pass
6,33,0.926999969482422,0.5979999923706054,0.4213083386421203,Borussia M.Gladbach,Matthias Ginter,MissedShots,FromCorner,2021,2021-09-12 17:30:00,17551,,None
7,34,0.7219999694824218,0.3820000076293945,0.0179285295307636,Borussia M.Gladbach,Lars Stindl,Goal,OpenPlay,2021,2021-09-12 17:30:00,17551,Luca Netz,Pass
8,45,0.8969999694824219,0.595999984741211,0.0286170467734336,Borussia M.Gladbach,Matthias Ginter,BlockedShot,FromCorner,2021,2021-09-12 17:30:00,17551,Jonas Hofmann,Cross
9,49,0.775,0.41,0.0197356585413217,Borussia M.Gladbach,Hannes Wolf,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,Cross
10,50,0.794000015258789,0.6819999694824219,0.026479747146368,Borussia M.Gladbach,Alassane Pléa,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Florian Neuhaus,Pass
11,58,0.8290000152587891,0.5179999923706055,0.0421191193163394,Borussia M.Gladbach,Lars Stindl,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,HeadPass
12,61,0.7680000305175781,0.4540000152587891,0.0285881366580724,Borussia M.Gladbach,Florian Neuhaus,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,Pass
13,62,0.8530000305175781,0.475,0.0577729158103466,Borussia M.Gladbach,Hannes Wolf,MissedShots,SetPiece,2021,2021-09-12 17:30:00,17551,Lars Stindl,HeadPass
14,68,0.895,0.4659999847412109,0.0823197439312934,Borussia M.Gladbach,Lars Stindl,Goal,OpenPlay,2021,2021-09-12 17:30:00,17551,Patrick Herrmann,Cross
15,71,0.855999984741211,0.4540000152587891,0.1101300343871116,Borussia M.Gladbach,Denis Zakaria,Goal,OpenPlay,2021,2021-09-12 17:30:00,17551,Patrick Herrmann,Pass
16,85,0.9619999694824218,0.415,0.5291996598243713,Borussia M.Gladbach,László Bénes,SavedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Alassane Pléa,Pass
17,88,0.9059999847412108,0.3179999923706054,0.0959066823124885,Borussia M.Gladbach,Patrick Herrmann,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,László Bénes,Chipped
18,0,0.7630000305175781,0.3220000076293945,0.0173968337476253,Arminia Bielefeld,Robin Hack,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Fabian Klos,TakeOn
19,2,0.9309999847412108,0.4009999847412109,0.0954818129539489,Arminia Bielefeld,Patrick Wimmer,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Robin Hack,Chipped
20,9,0.8219999694824218,0.6969999694824218,0.0316503569483757,Arminia Bielefeld,Robin Hack,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,,BallTouch
21,18,0.8819999694824219,0.3189999961853027,0.051869198679924,Arminia Bielefeld,Fabian Klos,MissedShots,OpenPlay,2021,2021-09-12 17:30:00,17551,Masaya Okugawa,Pass
22,32,0.700999984741211,0.509000015258789,0.0151328928768634,Arminia Bielefeld,Patrick Wimmer,BlockedShot,OpenPlay,2021,2021-09-12 17:30:00,17551,Alessandro Schöpf,Pass
