,min,x,y,xG,team,player,result,situation,season,datum,match_id,player_assisted,lastAction
6,74,0.77,0.6379999923706055,0.0433439277112484,Eintracht Frankfurt,Lucas Alario,MissedShots,OpenPlay,2022,2022-08-21 13:30:00,19367,Djibril Sow,TakeOn
7,80,0.9569999694824218,0.5420000076293945,0.0822476297616958,Eintracht Frankfurt,Evan Ndicka,MissedShots,FromCorner,2022,2022-08-21 13:30:00,19367,Daichi Kamada,Aerial
8,87,0.8390000152587891,0.45,0.0828634649515152,Eintracht Frankfurt,Kristijan Jakic,SavedShot,OpenPlay,2022,2022-08-21 13:30:00,19367,Daichi Kamada,Pass
9,32,0.779000015258789,0.524000015258789,0.0327246859669685,FC Cologne,Jonas Hector,MissedShots,OpenPlay,2022,2022-08-21 13:30:00,19367,,None
10,39,0.9590000152587892,0.59,0.0757719203829765,FC Cologne,Jonas Hector,MissedShots,FromCorner,2022,2022-08-21 13:30:00,19367,Florian Kainz,Cross
11,43,0.926999969482422,0.275,0.0409464389085769,FC Cologne,Sargis Adamyan,SavedShot,OpenPlay,2022,2022-08-21 13:30:00,19367,Mathias Olesen,Pass
12,81,0.9590000152587892,0.68,0.0508394315838813,FC Cologne,Florian Kainz,MissedShots,OpenPlay,2022,2022-08-21 13:30:00,19367,,None
13,81,0.79,0.5179999923706055,0.0361892879009246,FC Cologne,Jan Thielmann,Goal,OpenPlay,2022,2022-08-21 13:30:00,19367,,None
0,2,0.915,0.5229999923706055,0.4276262521743774,Hertha Berlin,Suat Serdar,Goal,OpenPlay,2022,2022-08-13 13:30:00,19356,Dodi Lukebakio,Aerial
1,15,0.8909999847412109,0.5940000152587891,0.0863091796636581,Hertha Berlin,Chidera Ejuke,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Wilfried Kanga,Chipped
2,19,0.740999984741211,0.4720000076293945,0.0252035185694694,Hertha Berlin,Suat Serdar,SavedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Dodi Lukebakio,Pass
3,22,0.933000030517578,0.529000015258789,0.4760575890541076,Hertha Berlin,Wilfried Kanga,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Maximilian Mittelstädt,Cross
4,29,0.7880000305175782,0.6469999694824219,0.0356057882308959,Hertha Berlin,Chidera Ejuke,SavedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Ivan Sunjic,Pass
5,52,0.921999969482422,0.364000015258789,0.0823547169566154,Hertha Berlin,Dodi Lukebakio,SavedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Suat Serdar,TakeOn
6,60,0.7959999847412109,0.3359999847412109,0.0287032928317785,Hertha Berlin,Dodi Lukebakio,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Jean-Paul Boëtius,Pass
7,61,0.845,0.3609999847412109,0.0569934584200382,Hertha Berlin,Dodi Lukebakio,SavedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Wilfried Kanga,HeadPass
8,63,0.8919999694824219,0.5179999923706055,0.0182955395430326,Hertha Berlin,Marc-Oliver Kempf,MissedShots,FromCorner,2022,2022-08-13 13:30:00,19356,Maximilian Mittelstädt,Aerial
9,71,0.8780000305175781,0.3920000076293945,0.2925789654254913,Hertha Berlin,Stevan Jovetic,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Dodi Lukebakio,Chipped
10,75,0.7619999694824219,0.5329999923706055,0.0239066239446401,Hertha Berlin,Jean-Paul Boëtius,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,,None
11,82,0.92,0.4640000152587891,0.5113389492034912,Hertha Berlin,Suat Serdar,BlockedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Jonjoe Kenny,Pass
12,18,0.894000015258789,0.4609999847412109,0.0793269351124763,Eintracht Frankfurt,Daichi Kamada,BlockedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Randal Kolo Muani,HeadPass
13,33,0.8959999847412109,0.4909999847412109,0.0341427363455295,Eintracht Frankfurt,Almamy Touré,MissedShots,SetPiece,2022,2022-08-13 13:30:00,19356,Christopher Lenz,Aerial
14,41,0.8569999694824219,0.5579999923706055,0.0621093735098838,Eintracht Frankfurt,Daichi Kamada,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,,None
15,42,0.904000015258789,0.5970000076293945,0.0191860180348157,Eintracht Frankfurt,Lucas Alario,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Christopher Lenz,Aerial
16,47,0.8569999694824219,0.4509999847412109,0.355586975812912,Eintracht Frankfurt,Daichi Kamada,Goal,OpenPlay,2022,2022-08-13 13:30:00,19356,Randal Kolo Muani,Pass
17,55,0.8630000305175781,0.3029999923706055,0.0476755946874618,Eintracht Frankfurt,Randal Kolo Muani,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,,BallRecovery
18,62,0.8969999694824219,0.4879999923706055,0.320271760225296,Eintracht Frankfurt,Daichi Kamada,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Faride Alidou,Cross
19,64,0.8869999694824219,0.3629999923706055,0.1160586476325988,Eintracht Frankfurt,Randal Kolo Muani,BlockedShot,OpenPlay,2022,2022-08-13 13:30:00,19356,Daichi Kamada,Throughball
20,65,0.901999969482422,0.5570000076293945,0.0180628355592489,Eintracht Frankfurt,Christopher Lenz,MissedShots,FromCorner,2022,2022-08-13 13:30:00,19356,Mario Götze,Aerial
21,76,0.905,0.5329999923706055,0.1163587644696235,Eintracht Frankfurt,Santos Borré,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Christopher Lenz,Cross
22,77,0.9409999847412108,0.2739999961853027,0.0354301892220974,Eintracht Frankfurt,Faride Alidou,MissedShots,OpenPlay,2022,2022-08-13 13:30:00,19356,Djibril Sow,TakeOn
0,15,0.9669999694824218,0.4779999923706055,0.6405180096626282,Eintracht Frankfurt,Daichi Kamada,Goal,OpenPlay,2022,2022-09-03 16:30:00,19384,Randal Kolo Muani,HeadPass
1,18,0.735,0.4179999923706055,0.0151830222457647,Eintracht Frankfurt,Mario Götze,MissedShots,FromCorner,2022,2022-09-03 16:30:00,19384,,None
2,21,0.8909999847412109,0.3120000076293945,0.0749051868915557,Eintracht Frankfurt,Sebastian Rode,Goal,OpenPlay,2022,2022-09-03 16:30:00,19384,Randal Kolo Muani,Pass
3,40,0.879000015258789,0.7419999694824219,0.0540874525904655,Eintracht Frankfurt,Christopher Lenz,SavedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Djibril Sow,Pass
4,43,0.7959999847412109,0.5,0.0181608833372592,Eintracht Frankfurt,Evan Ndicka,MissedShots,FromCorner,2022,2022-09-03 16:30:00,19384,,Aerial
5,51,0.9440000152587892,0.3940000152587891,0.1716762036085128,Eintracht Frankfurt,Randal Kolo Muani,SavedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Christopher Lenz,Cross
6,58,0.8590000152587891,0.505,0.4518800675868988,Eintracht Frankfurt,Mario Götze,SavedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,,None
7,62,0.8780000305175781,0.5720000076293945,0.1064184829592704,Eintracht Frankfurt,Daichi Kamada,BlockedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Randal Kolo Muani,BallTouch
8,65,0.7530000305175781,0.4970000076293945,0.0312776118516922,Eintracht Frankfurt,Jesper Lindstrom,BlockedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Randal Kolo Muani,Interception
9,66,0.8590000152587891,0.5879999923706055,0.0532754175364971,Eintracht Frankfurt,Mario Götze,SavedShot,FromCorner,2022,2022-09-03 16:30:00,19384,Christopher Lenz,Pass
10,66,0.9769999694824218,0.4620000076293945,0.7746487259864807,Eintracht Frankfurt,Tuta,Goal,FromCorner,2022,2022-09-03 16:30:00,19384,,Rebound
11,80,0.855999984741211,0.63,0.0953401252627372,Eintracht Frankfurt,Ansgar Knauff,BlockedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Daichi Kamada,Pass
12,83,0.885,0.5,0.75777667760849,Eintracht Frankfurt,Santos Borré,Goal,Penalty,2022,2022-09-03 16:30:00,19384,,Standard
13,87,0.938000030517578,0.4459999847412109,0.4223718643188476,Eintracht Frankfurt,Santos Borré,SavedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Mario Götze,Cross
14,47,0.905,0.4829999923706055,0.0274755842983722,RasenBallsport Leipzig,Willi Orban,MissedShots,FromCorner,2022,2022-09-03 16:30:00,19384,David Raum,Aerial
15,48,0.9009999847412108,0.419000015258789,0.0391107350587844,RasenBallsport Leipzig,Willi Orban,BlockedShot,FromCorner,2022,2022-09-03 16:30:00,19384,Dominik Szoboszlai,Cross
16,48,0.8730000305175781,0.6480000305175782,0.0646957531571388,RasenBallsport Leipzig,Emil Forsberg,BlockedShot,OpenPlay,2022,2022-09-03 16:30:00,19384,Josko Gvardiol,Pass
17,49,0.899000015258789,0.5609999847412109,0.0891207605600357,RasenBallsport Leipzig,Christopher Nkunku,MissedShots,FromCorner,2022,2022-09-03 16:30:00,19384,,None
0,13,0.963000030517578,0.3060000038146973,0.0462820194661617,VfB Stuttgart,Chris Führich,SavedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Waldemar Anton,Chipped
1,15,0.7819999694824219,0.4490000152587891,0.0242315474897623,VfB Stuttgart,Naouirou Ahamada,BlockedShot,FromCorner,2022,2022-09-17 13:30:00,19400,,None
2,35,0.9009999847412108,0.3570000076293945,0.0731118246912956,VfB Stuttgart,Chris Führich,BlockedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Sehrou Guirassy,Pass
3,36,0.9469999694824218,0.4659999847412109,0.0765644758939743,VfB Stuttgart,Atakan Karazor,MissedShots,FromCorner,2022,2022-09-17 13:30:00,19400,Waldemar Anton,Aerial
4,44,0.7440000152587891,0.5120000076293946,0.0186560321599245,VfB Stuttgart,Atakan Karazor,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,,None
5,49,0.7609999847412109,0.3859999847412109,0.0230551771819591,VfB Stuttgart,Konstantinos Mavropanos,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Sehrou Guirassy,Pass
6,57,0.725,0.5309999847412109,0.0080872802063822,VfB Stuttgart,Naouirou Ahamada,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Konstantinos Mavropanos,Chipped
7,60,0.968000030517578,0.6959999847412109,0.0484225451946258,VfB Stuttgart,Silas Wamangituka,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Naouirou Ahamada,BallTouch
8,64,0.950999984741211,0.5609999847412109,0.2149661183357238,VfB Stuttgart,Konstantinos Mavropanos,MissedShots,FromCorner,2022,2022-09-17 13:30:00,19400,Borna Sosa,Aerial
9,70,0.901999969482422,0.6079999923706054,0.0362823456525802,VfB Stuttgart,Waldemar Anton,MissedShots,FromCorner,2022,2022-09-17 13:30:00,19400,,None
10,70,0.894000015258789,0.4220000076293945,0.0344944521784782,VfB Stuttgart,Wataru Endo,BlockedShot,FromCorner,2022,2022-09-17 13:30:00,19400,,Aerial
11,78,0.8090000152587891,0.409000015258789,0.0190079063177108,VfB Stuttgart,Tiago Tomás,Goal,OpenPlay,2022,2022-09-17 13:30:00,19400,Borna Sosa,Cross
12,89,0.7559999847412109,0.6569999694824219,0.011465111747384,VfB Stuttgart,Borna Sosa,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,,None
13,92,0.9130000305175782,0.4509999847412109,0.0927718058228492,VfB Stuttgart,Sehrou Guirassy,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Borna Sosa,Cross
14,94,0.725999984741211,0.62,0.0463519245386123,VfB Stuttgart,Borna Sosa,MissedShots,DirectFreekick,2022,2022-09-17 13:30:00,19400,,Standard
15,3,0.7930000305175782,0.6409999847412109,0.0154063124209642,Eintracht Frankfurt,Mario Götze,MissedShots,FromCorner,2022,2022-09-17 13:30:00,19400,,Aerial
16,5,0.7930000305175782,0.359000015258789,0.0870973020792007,Eintracht Frankfurt,Daichi Kamada,SavedShot,DirectFreekick,2022,2022-09-17 13:30:00,19400,,Standard
17,5,0.8590000152587891,0.48,0.0128292813897132,Eintracht Frankfurt,Sebastian Rode,Goal,SetPiece,2022,2022-09-17 13:30:00,19400,,Rebound
18,9,0.8130000305175781,0.4729999923706054,0.0949588268995285,Eintracht Frankfurt,Kristijan Jakic,SavedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,,TakeOn
19,41,0.8059999847412109,0.66,0.0449481606483459,Eintracht Frankfurt,Ansgar Knauff,SavedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,,None
20,49,0.769000015258789,0.6830000305175781,0.0244503207504749,Eintracht Frankfurt,Randal Kolo Muani,SavedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Mario Götze,TakeOn
21,54,0.7730000305175782,0.664000015258789,0.0650080293416976,Eintracht Frankfurt,Daichi Kamada,Goal,DirectFreekick,2022,2022-09-17 13:30:00,19400,,Standard
22,66,0.8569999694824219,0.6630000305175782,0.0759352147579193,Eintracht Frankfurt,Mario Götze,BlockedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Randal Kolo Muani,Pass
23,75,0.8719999694824219,0.38,0.1007600799202919,Eintracht Frankfurt,Santos Borré,BlockedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Kristijan Jakic,Pass
24,75,0.879000015258789,0.5720000076293945,0.0443082861602306,Eintracht Frankfurt,Tuta,SavedShot,OpenPlay,2022,2022-09-17 13:30:00,19400,Daichi Kamada,Cross
25,77,0.8690000152587891,0.4159999847412109,0.4066615998744964,Eintracht Frankfurt,Santos Borré,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Tuta,Pass
26,87,0.9540000152587892,0.4909999847412109,0.4887188076972961,Eintracht Frankfurt,Kristijan Jakic,Goal,FromCorner,2022,2022-09-17 13:30:00,19400,Daichi Kamada,Cross
27,90,0.740999984741211,0.654000015258789,0.0303083937615156,Eintracht Frankfurt,Santos Borré,MissedShots,OpenPlay,2022,2022-09-17 13:30:00,19400,Timothy Chandler,Pass
0,13,0.8440000152587891,0.6229999923706054,0.0419401042163372,Werder Bremen,Anthony Jung,Goal,FromCorner,2022,2022-08-28 15:30:00,19377,,None
1,16,0.8690000152587891,0.41,0.0384253039956092,Werder Bremen,Leonardo Bittencourt,Goal,SetPiece,2022,2022-08-28 15:30:00,19377,Marvin Ducksch,Chipped
2,37,0.8240000152587891,0.3129999923706055,0.0322465933859348,Werder Bremen,Mitchell Weiser,SavedShot,OpenPlay,2022,2022-08-28 15:30:00,19377,Niclas Füllkrug,Pass
3,37,0.9519999694824218,0.5020000076293946,0.5508275032043457,Werder Bremen,Niclas Füllkrug,MissedShots,OpenPlay,2022,2022-08-28 15:30:00,19377,,Rebound
4,55,0.9180000305175782,0.519000015258789,0.121977649629116,Werder Bremen,Jens Stage,MissedShots,OpenPlay,2022,2022-08-28 15:30:00,19377,Romano Schmid,Cross
5,70,0.8830000305175781,0.6,0.0924547314643859,Werder Bremen,Lee Buchanan,MissedShots,OpenPlay,2022,2022-08-28 15:30:00,19377,Niklas Schmidt,Pass
6,74,0.779000015258789,0.3470000076293945,0.022450340911746,Werder Bremen,Mitchell Weiser,MissedShots,OpenPlay,2022,2022-08-28 15:30:00,19377,Niclas Füllkrug,TakeOn
7,81,0.88,0.6379999923706055,0.2326014190912246,Werder Bremen,Niclas Füllkrug,MissedShots,OpenPlay,2022,2022-08-28 15:30:00,19377,Oliver Burke,HeadPass
8,91,0.885,0.5,0.75777667760849,Werder Bremen,Niclas Füllkrug,Goal,Penalty,2022,2022-08-28 15:30:00,19377,,Standard
9,96,0.7390000152587891,0.524000015258789,0.0162424389272928,Werder Bremen,Lee Buchanan,BlockedShot,FromCorner,2022,2022-08-28 15:30:00,19377,,None
10,1,0.950999984741211,0.4279999923706055,0.340616911649704,Eintracht Frankfurt,Daichi Kamada,BlockedShot,FromCorner,2022,2022-08-28 15:30:00,19377,Luca Pellegrini,Cross
11,1,0.8059999847412109,0.4959999847412109,0.0512174367904663,Eintracht Frankfurt,Mario Götze,Goal,OpenPlay,2022,2022-08-28 15:30:00,19377,Randal Kolo Muani,Pass
12,23,0.7909999847412109,0.529000015258789,0.0281500443816185,Eintracht Frankfurt,Djibril Sow,MissedShots,FromCorner,2022,2022-08-28 15:30:00,19377,,None
13,26,0.911999969482422,0.3879999923706054,0.3180113136768341,Eintracht Frankfurt,Jesper Lindstrom,SavedShot,OpenPlay,2022,2022-08-28 15:30:00,19377,Djibril Sow,Pass
14,31,0.9159999847412108,0.4570000076293945,0.5768547058105469,Eintracht Frankfurt,Randal Kolo Muani,Goal,OpenPlay,2022,2022-08-28 15:30:00,19377,,Dispossessed
15,35,0.975999984741211,0.4159999847412109,0.0823045521974563,Eintracht Frankfurt,Randal Kolo Muani,MissedShots,FromCorner,2022,2022-08-28 15:30:00,19377,Jesper Lindstrom,Cross
16,38,0.92,0.3359999847412109,0.3117141127586365,Eintracht Frankfurt,Jesper Lindstrom,Goal,OpenPlay,2022,2022-08-28 15:30:00,19377,Sebastian Rode,Throughball
17,47,0.840999984741211,0.555,0.0908303335309028,Eintracht Frankfurt,Djibril Sow,Goal,OpenPlay,2022,2022-08-28 15:30:00,19377,Daichi Kamada,Pass
18,58,0.9640000152587892,0.6730000305175782,0.04044970870018,Eintracht Frankfurt,Daichi Kamada,SavedShot,OpenPlay,2022,2022-08-28 15:30:00,19377,Luca Pellegrini,TakeOn
19,66,0.8959999847412109,0.484000015258789,0.0328975282609462,Eintracht Frankfurt,Tuta,MissedShots,SetPiece,2022,2022-08-28 15:30:00,19377,Christopher Lenz,Aerial
0,10,0.805,0.1729999923706054,0.0402062907814979,Eintracht Frankfurt,Luca Pellegrini,MissedShots,DirectFreekick,2022,2022-09-10 13:30:00,19391,,Standard
1,20,0.9769999694824218,0.615999984741211,0.0415899455547332,Eintracht Frankfurt,Randal Kolo Muani,MissedShots,FromCorner,2022,2022-09-10 13:30:00,19391,Luca Pellegrini,Cross
2,22,0.8719999694824219,0.5179999923706055,0.0755207687616348,Eintracht Frankfurt,Randal Kolo Muani,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19391,Mario Götze,Cross
